id,name,usage,location_id/id
stock.Building5|Pentair|D|10,10,Internal Location,stock.Building5|Pentair|D|
stock.Building5|Pentair|D|2,2,Internal Location,stock.Building5|Pentair|D|
stock.Building5|Pentair|D|3,3,Internal Location,stock.Building5|Pentair|D|
stock.Building5|Pentair|D|4,4,Internal Location,stock.Building5|Pentair|D|
stock.Building5|Pentair|D|5,5,Internal Location,stock.Building5|Pentair|D|
stock.Building5|Pentair|D|6,6,Internal Location,stock.Building5|Pentair|D|
stock.Building5|Pentair|D|7,7,Internal Location,stock.Building5|Pentair|D|
stock.Building5|Pentair|D|8,8,Internal Location,stock.Building5|Pentair|D|
stock.Building5|Pentair|D|9,9,Internal Location,stock.Building5|Pentair|D|
stock.Building5|Pentair|E|,E,Internal Location,stock.Building5|Pentair||
stock.Building5|Pentair|E|1,1,Internal Location,stock.Building5|Pentair|E|
stock.Building5|Pentair|E|2,2,Internal Location,stock.Building5|Pentair|E|
stock.Building5|Pentair|E|3,3,Internal Location,stock.Building5|Pentair|E|
stock.Building5|Pentair|E|4,4,Internal Location,stock.Building5|Pentair|E|
stock.Building5|Pentair|E|5,5,Internal Location,stock.Building5|Pentair|E|
stock.Building5|Pentair|E|6,6,Internal Location,stock.Building5|Pentair|E|
stock.Building5|Pentair|E|7,7,Internal Location,stock.Building5|Pentair|E|
stock.Building5|Pentair|F|,F,Internal Location,stock.Building5|Pentair||
stock.Building5|Pentair|F|1,1,Internal Location,stock.Building5|Pentair|F|
stock.Building5|Pentair|F|10,10,Internal Location,stock.Building5|Pentair|F|
stock.Building5|Pentair|F|2,2,Internal Location,stock.Building5|Pentair|F|
stock.Building5|Pentair|F|3,3,Internal Location,stock.Building5|Pentair|F|
stock.Building5|Pentair|F|4,4,Internal Location,stock.Building5|Pentair|F|
stock.Building5|Pentair|F|5,5,Internal Location,stock.Building5|Pentair|F|
stock.Building5|Pentair|F|6,6,Internal Location,stock.Building5|Pentair|F|
stock.Building5|Pentair|F|7,7,Internal Location,stock.Building5|Pentair|F|
stock.Building5|Pentair|F|8,8,Internal Location,stock.Building5|Pentair|F|
stock.Building5|Pentair|F|9,9,Internal Location,stock.Building5|Pentair|F|
stock.Building5|Pentair|G|,G,Internal Location,stock.Building5|Pentair||
stock.Building5|Pentair|G|1,1,Internal Location,stock.Building5|Pentair|G|
stock.Building5|Pentair|G|2,2,Internal Location,stock.Building5|Pentair|G|
stock.Building5|Pentair|G|3,3,Internal Location,stock.Building5|Pentair|G|
stock.Building5|Pentair|G|4,4,Internal Location,stock.Building5|Pentair|G|
stock.Building5|Pentair|G|5,5,Internal Location,stock.Building5|Pentair|G|
stock.Building5|Pentair|G|6,6,Internal Location,stock.Building5|Pentair|G|
stock.Building5|Pentair|G|8,8,Internal Location,stock.Building5|Pentair|G|
stock.Building5|Pentair|G|9,9,Internal Location,stock.Building5|Pentair|G|
stock.Building5|PH||,PH,Internal Location,stock.Building5|||
stock.Building5|PH|110|,110,Internal Location,stock.Building5|PH||
stock.Building5|Pool||,Pool,Internal Location,stock.Building5|||
stock.Building5|Raypak_High||,Raypak High,Internal Location,stock.Building5|||
stock.Building5|Raypak_High|A|,A,Internal Location,stock.Building5|Raypak_High||
stock.Building5|Raypak_High|A|1,1,Internal Location,stock.Building5|Raypak_High|A|
stock.Building5|Raypak_High|A|10,10,Internal Location,stock.Building5|Raypak_High|A|
stock.Building5|Raypak_High|A|19,19,Internal Location,stock.Building5|Raypak_High|A|
stock.Building5|Raypak_High|A|2,2,Internal Location,stock.Building5|Raypak_High|A|
stock.Building5|Raypak_High|A|20,20,Internal Location,stock.Building5|Raypak_High|A|
stock.Building5|Raypak_High|A|5,5,Internal Location,stock.Building5|Raypak_High|A|
stock.Building5|Raypak_High|A|6,6,Internal Location,stock.Building5|Raypak_High|A|
stock.Building5|Raypak_High|A|7,7,Internal Location,stock.Building5|Raypak_High|A|
stock.Building5|Raypak_High|B|,B,Internal Location,stock.Building5|Raypak_High||
stock.Building5|Raypak_High|B|1,1,Internal Location,stock.Building5|Raypak_High|B|
stock.Building5|Raypak_High|B|2,2,Internal Location,stock.Building5|Raypak_High|B|
stock.Building5|Raypak_High|B|4,4,Internal Location,stock.Building5|Raypak_High|B|
stock.Building5|Raypak_High|B|7,7,Internal Location,stock.Building5|Raypak_High|B|
stock.Building5|Raypak_High|B|9,9,Internal Location,stock.Building5|Raypak_High|B|
stock.Building5|Raypak_High|C|,C,Internal Location,stock.Building5|Raypak_High||
stock.Building5|Raypak_High|C|1,1,Internal Location,stock.Building5|Raypak_High|C|
stock.Building5|Raypak_High|C|10,10,Internal Location,stock.Building5|Raypak_High|C|
stock.Building5|Raypak_High|C|16,16,Internal Location,stock.Building5|Raypak_High|C|
stock.Building5|Raypak_High|C|2,2,Internal Location,stock.Building5|Raypak_High|C|
stock.Building5|Raypak_High|C|20,20,Internal Location,stock.Building5|Raypak_High|C|
stock.Building5|Raypak_High|C|3,3,Internal Location,stock.Building5|Raypak_High|C|
stock.Building5|Raypak_High|C|4,4,Internal Location,stock.Building5|Raypak_High|C|
stock.Building5|Raypak_High|C|5,5,Internal Location,stock.Building5|Raypak_High|C|
stock.Building5|Raypak_High|C|7,7,Internal Location,stock.Building5|Raypak_High|C|
stock.Building5|Raypak||,Raypak,Internal Location,stock.Building5|||
stock.Building5|Raypak|A|,A,Internal Location,stock.Building5|Raypak||
stock.Building5|Raypak|A|1,1,Internal Location,stock.Building5|Raypak|A|
stock.Building5|Raypak|A|10,10,Internal Location,stock.Building5|Raypak|A|
stock.Building5|Raypak|A|11,11,Internal Location,stock.Building5|Raypak|A|
stock.Building5|Raypak|A|12,12,Internal Location,stock.Building5|Raypak|A|
stock.Building5|Raypak|A|13,13,Internal Location,stock.Building5|Raypak|A|
stock.Building5|Raypak|A|14,14,Internal Location,stock.Building5|Raypak|A|
stock.Building5|Raypak|A|15,15,Internal Location,stock.Building5|Raypak|A|
stock.Building5|Raypak|A|16,16,Internal Location,stock.Building5|Raypak|A|
stock.Building5|Raypak|A|17,17,Internal Location,stock.Building5|Raypak|A|
stock.Building5|Raypak|A|19,19,Internal Location,stock.Building5|Raypak|A|
stock.Building5|Raypak|A|2,2,Internal Location,stock.Building5|Raypak|A|
stock.Building5|Raypak|A|20,20,Internal Location,stock.Building5|Raypak|A|
stock.Building5|Raypak|A|3,3,Internal Location,stock.Building5|Raypak|A|
stock.Building5|Raypak|A|4,4,Internal Location,stock.Building5|Raypak|A|
stock.Building5|Raypak|A|5,5,Internal Location,stock.Building5|Raypak|A|
stock.Building5|Raypak|A|6,6,Internal Location,stock.Building5|Raypak|A|
stock.Building5|Raypak|A|7,7,Internal Location,stock.Building5|Raypak|A|
stock.Building5|Raypak|A|8,8,Internal Location,stock.Building5|Raypak|A|
stock.Building5|Raypak|A|9,9,Internal Location,stock.Building5|Raypak|A|
stock.Building5|Raypak|B|,B,Internal Location,stock.Building5|Raypak||
stock.Building5|Raypak|B|1,1,Internal Location,stock.Building5|Raypak|B|
stock.Building5|Raypak|B|10,10,Internal Location,stock.Building5|Raypak|B|
stock.Building5|Raypak|B|11,11,Internal Location,stock.Building5|Raypak|B|
stock.Building5|Raypak|B|12,12,Internal Location,stock.Building5|Raypak|B|
stock.Building5|Raypak|B|13,13,Internal Location,stock.Building5|Raypak|B|
stock.Building5|Raypak|B|14,14,Internal Location,stock.Building5|Raypak|B|
stock.Building5|Raypak|B|15,15,Internal Location,stock.Building5|Raypak|B|
stock.Building5|Raypak|B|16,16,Internal Location,stock.Building5|Raypak|B|
stock.Building5|Raypak|B|17,17,Internal Location,stock.Building5|Raypak|B|
stock.Building5|Raypak|B|18,18,Internal Location,stock.Building5|Raypak|B|
stock.Building5|Raypak|B|19,19,Internal Location,stock.Building5|Raypak|B|
stock.Building5|Raypak|B|2,2,Internal Location,stock.Building5|Raypak|B|
stock.Building5|Raypak|B|20,20,Internal Location,stock.Building5|Raypak|B|
stock.Building5|Raypak|B|3,3,Internal Location,stock.Building5|Raypak|B|
stock.Building5|Raypak|B|4,4,Internal Location,stock.Building5|Raypak|B|
stock.Building5|Raypak|B|5,5,Internal Location,stock.Building5|Raypak|B|
stock.Building5|Raypak|B|6,6,Internal Location,stock.Building5|Raypak|B|
stock.Building5|Raypak|B|7,7,Internal Location,stock.Building5|Raypak|B|
stock.Building5|Raypak|B|8,8,Internal Location,stock.Building5|Raypak|B|
stock.Building5|Raypak|B|9,9,Internal Location,stock.Building5|Raypak|B|
stock.Building5|Raypak|C|,C,Internal Location,stock.Building5|Raypak||
stock.Building5|Raypak|C|1,1,Internal Location,stock.Building5|Raypak|C|
stock.Building5|Raypak|C|10,10,Internal Location,stock.Building5|Raypak|C|
stock.Building5|Raypak|C|11,11,Internal Location,stock.Building5|Raypak|C|
stock.Building5|Raypak|C|12,12,Internal Location,stock.Building5|Raypak|C|
stock.Building5|Raypak|C|13,13,Internal Location,stock.Building5|Raypak|C|
stock.Building5|Raypak|C|14,14,Internal Location,stock.Building5|Raypak|C|
stock.Building5|Raypak|C|15,15,Internal Location,stock.Building5|Raypak|C|
stock.Building5|Raypak|C|16,16,Internal Location,stock.Building5|Raypak|C|
stock.Building5|Raypak|C|17,17,Internal Location,stock.Building5|Raypak|C|
stock.Building5|Raypak|C|18,18,Internal Location,stock.Building5|Raypak|C|
stock.Building5|Raypak|C|19,19,Internal Location,stock.Building5|Raypak|C|
stock.Building5|Raypak|C|2,2,Internal Location,stock.Building5|Raypak|C|
stock.Building5|Raypak|C|3,3,Internal Location,stock.Building5|Raypak|C|
stock.Building5|Raypak|C|4,4,Internal Location,stock.Building5|Raypak|C|
stock.Building5|Raypak|C|5,5,Internal Location,stock.Building5|Raypak|C|
stock.Building5|Raypak|C|6,6,Internal Location,stock.Building5|Raypak|C|
stock.Building5|Raypak|C|7,7,Internal Location,stock.Building5|Raypak|C|
stock.Building5|Raypak|C|8,8,Internal Location,stock.Building5|Raypak|C|
stock.Building5|Raypak|C|9,9,Internal Location,stock.Building5|Raypak|C|
stock.Building5|Raypak|D|,D,Internal Location,stock.Building5|Raypak||
stock.Building5|Raypak|D|1,1,Internal Location,stock.Building5|Raypak|D|
stock.Building5|Raypak|D|10,10,Internal Location,stock.Building5|Raypak|D|
stock.Building5|Raypak|D|11,11,Internal Location,stock.Building5|Raypak|D|
stock.Building5|Raypak|D|13,13,Internal Location,stock.Building5|Raypak|D|
stock.Building5|Raypak|D|14,14,Internal Location,stock.Building5|Raypak|D|
stock.Building5|Raypak|D|15,15,Internal Location,stock.Building5|Raypak|D|
stock.Building5|Raypak|D|16,16,Internal Location,stock.Building5|Raypak|D|
stock.Building5|Raypak|D|17,17,Internal Location,stock.Building5|Raypak|D|
stock.Building5|Raypak|D|2,2,Internal Location,stock.Building5|Raypak|D|
stock.Building5|Raypak|D|20,20,Internal Location,stock.Building5|Raypak|D|
stock.Building5|Raypak|D|3,3,Internal Location,stock.Building5|Raypak|D|
stock.Building5|Raypak|D|4,4,Internal Location,stock.Building5|Raypak|D|
stock.Building5|Raypak|D|5,5,Internal Location,stock.Building5|Raypak|D|
stock.Building5|Raypak|D|6,6,Internal Location,stock.Building5|Raypak|D|
stock.Building5|Raypak|D|7,7,Internal Location,stock.Building5|Raypak|D|
stock.Building5|Raypak|D|8,8,Internal Location,stock.Building5|Raypak|D|
stock.Building5|Raypak|D|9,9,Internal Location,stock.Building5|Raypak|D|
stock.Building5|Raypak|E|,E,Internal Location,stock.Building5|Raypak||
stock.Building5|Raypak|E|1,1,Internal Location,stock.Building5|Raypak|E|
stock.Building5|Raypak|E|10,10,Internal Location,stock.Building5|Raypak|E|
stock.Building5|Raypak|E|11,11,Internal Location,stock.Building5|Raypak|E|
stock.Building5|Raypak|E|13,13,Internal Location,stock.Building5|Raypak|E|
stock.Building5|Raypak|E|14,14,Internal Location,stock.Building5|Raypak|E|
stock.Building5|Raypak|E|15,15,Internal Location,stock.Building5|Raypak|E|
stock.Building5|Raypak|E|16,16,Internal Location,stock.Building5|Raypak|E|
stock.Building5|Raypak|E|17,17,Internal Location,stock.Building5|Raypak|E|
stock.Building5|Raypak|E|18,18,Internal Location,stock.Building5|Raypak|E|
stock.Building5|Raypak|E|19,19,Internal Location,stock.Building5|Raypak|E|
stock.Building5|Raypak|E|2,2,Internal Location,stock.Building5|Raypak|E|
stock.Building5|Raypak|E|3,3,Internal Location,stock.Building5|Raypak|E|
stock.Building5|Raypak|E|4,4,Internal Location,stock.Building5|Raypak|E|
stock.Building5|Raypak|E|5,5,Internal Location,stock.Building5|Raypak|E|
stock.Building5|Raypak|E|6,6,Internal Location,stock.Building5|Raypak|E|
stock.Building5|Raypak|E|7,7,Internal Location,stock.Building5|Raypak|E|
stock.Building5|Raypak|E|8,8,Internal Location,stock.Building5|Raypak|E|
stock.Building5|Raypak|E|9,9,Internal Location,stock.Building5|Raypak|E|
stock.Building5|Raypak|F|,F,Internal Location,stock.Building5|Raypak||
stock.Building5|Raypak|F|1,1,Internal Location,stock.Building5|Raypak|F|
stock.Building5|Raypak|F|10,10,Internal Location,stock.Building5|Raypak|F|
stock.Building5|Raypak|F|11,11,Internal Location,stock.Building5|Raypak|F|
stock.Building5|Raypak|F|12,12,Internal Location,stock.Building5|Raypak|F|
stock.Building5|Raypak|F|13,13,Internal Location,stock.Building5|Raypak|F|
stock.Building5|Raypak|F|14,14,Internal Location,stock.Building5|Raypak|F|
stock.Building5|Raypak|F|15,15,Internal Location,stock.Building5|Raypak|F|
stock.Building5|Raypak|F|16,16,Internal Location,stock.Building5|Raypak|F|
stock.Building5|Raypak|F|19,19,Internal Location,stock.Building5|Raypak|F|
stock.Building5|Raypak|F|2,2,Internal Location,stock.Building5|Raypak|F|
stock.Building5|Raypak|F|20,20,Internal Location,stock.Building5|Raypak|F|
stock.Building5|Raypak|F|3,3,Internal Location,stock.Building5|Raypak|F|
stock.Building5|Raypak|F|4,4,Internal Location,stock.Building5|Raypak|F|
stock.Building5|Raypak|F|5,5,Internal Location,stock.Building5|Raypak|F|
stock.Building5|Raypak|F|6,6,Internal Location,stock.Building5|Raypak|F|
stock.Building5|Raypak|F|7,7,Internal Location,stock.Building5|Raypak|F|
stock.Building5|Raypak|F|8,8,Internal Location,stock.Building5|Raypak|F|
stock.Building5|Raypak|F|9,9,Internal Location,stock.Building5|Raypak|F|
stock.Building5|Raypak|G|,G,Internal Location,stock.Building5|Raypak||
stock.Building5|Raypak|G|1,1,Internal Location,stock.Building5|Raypak|G|
stock.Building5|Raypak|G|10,10,Internal Location,stock.Building5|Raypak|G|
stock.Building5|Raypak|G|11,11,Internal Location,stock.Building5|Raypak|G|
stock.Building5|Raypak|G|15,15,Internal Location,stock.Building5|Raypak|G|
stock.Building5|Raypak|G|16,16,Internal Location,stock.Building5|Raypak|G|
stock.Building5|Raypak|G|17,17,Internal Location,stock.Building5|Raypak|G|
stock.Building5|Raypak|G|18,18,Internal Location,stock.Building5|Raypak|G|
stock.Building5|Raypak|G|2,2,Internal Location,stock.Building5|Raypak|G|
stock.Building5|Raypak|G|3,3,Internal Location,stock.Building5|Raypak|G|
stock.Building5|Raypak|G|4,4,Internal Location,stock.Building5|Raypak|G|
stock.Building5|Raypak|G|5,5,Internal Location,stock.Building5|Raypak|G|
stock.Building5|Raypak|G|6,6,Internal Location,stock.Building5|Raypak|G|
stock.Building5|Raypak|G|7,7,Internal Location,stock.Building5|Raypak|G|
stock.Building5|Raypak|G|8,8,Internal Location,stock.Building5|Raypak|G|
stock.Building5|Raypak|G|9,9,Internal Location,stock.Building5|Raypak|G|
stock.Building5|RBI||,RBI,Internal Location,stock.Building5|||
stock.Building5|RBI|A|,A,Internal Location,stock.Building5|RBI||
stock.Building5|RBI|A|1,1,Internal Location,stock.Building5|RBI|A|
stock.Building5|RBI|A|2,2,Internal Location,stock.Building5|RBI|A|
stock.Building5|RBI|B|,B,Internal Location,stock.Building5|RBI||
stock.Building5|RBI|B|1,1,Internal Location,stock.Building5|RBI|B|
stock.Building5|RBI|C|,C,Internal Location,stock.Building5|RBI||
stock.Building5|RBI|C|1,1,Internal Location,stock.Building5|RBI|C|
stock.Building5|RBI|C|2,2,Internal Location,stock.Building5|RBI|C|
stock.Building5|RBI|C|3,3,Internal Location,stock.Building5|RBI|C|
stock.Building5|RBI|C|4,4,Internal Location,stock.Building5|RBI|C|
stock.Building5|RBI|C|5,5,Internal Location,stock.Building5|RBI|C|
stock.Building5|RBI|C|6,6,Internal Location,stock.Building5|RBI|C|
stock.Building5|RBI|C|7,7,Internal Location,stock.Building5|RBI|C|
stock.Building5|RBI|C|8,8,Internal Location,stock.Building5|RBI|C|
stock.Building5|Rec||,Rec,Internal Location,stock.Building5|||
stock.Building5|Rec|1|,1,Internal Location,stock.Building5|Rec||
stock.Building5|Rec|1|B,B,Internal Location,stock.Building5|Rec|1|
stock.Building5|REC|2|,2,Internal Location,stock.Building5|Rec||
stock.Building5|REC|2|A,A,Internal Location,stock.Building5|REC|2|
stock.Building5|Rev_1||,Rev 1,Internal Location,stock.Building5|||
stock.Building5|Reznor_High||,Reznor High,Internal Location,stock.Building5|||
stock.Building5|Reznor_High|A|,A,Internal Location,stock.Building5|Reznor_High||
stock.Building5|Reznor_High|A|1,1,Internal Location,stock.Building5|Reznor_High|A|
stock.Building5|Reznor_High|A|16,16,Internal Location,stock.Building5|Reznor_High|A|
stock.Building5|Reznor_High|A|2,2,Internal Location,stock.Building5|Reznor_High|A|
stock.Building5|Reznor_High|A|20,20,Internal Location,stock.Building5|Reznor_High|A|
stock.Building5|Reznor_High|A|5,5,Internal Location,stock.Building5|Reznor_High|A|
stock.Building5|Reznor_High|A|6,6,Internal Location,stock.Building5|Reznor_High|A|
stock.Building5|Reznor_High|B|,B,Internal Location,stock.Building5|Reznor_High||
stock.Building5|Reznor_High|B|1,1,Internal Location,stock.Building5|Reznor_High|B|
stock.Building5|Reznor_High|C|,C,Internal Location,stock.Building5|Reznor_High||
stock.Building5|Reznor_High|C|1,1,Internal Location,stock.Building5|Reznor_High|C|
stock.Building5|Reznor_High|C|3,3,Internal Location,stock.Building5|Reznor_High|C|
stock.Building5|Reznor_High|C|4,4,Internal Location,stock.Building5|Reznor_High|C|
stock.Building5|Reznor||,Reznor,Internal Location,stock.Building5|||
stock.Building5|Reznor|A|,A,Internal Location,stock.Building5|Reznor||
stock.Building5|Reznor|A|1,1,Internal Location,stock.Building5|Reznor|A|
stock.Building5|Reznor|A|15,15,Internal Location,stock.Building5|Reznor|A|
stock.Building5|Reznor|A|16,16,Internal Location,stock.Building5|Reznor|A|
stock.Building5|Reznor|A|17,17,Internal Location,stock.Building5|Reznor|A|
stock.Building5|Reznor|A|18,18,Internal Location,stock.Building5|Reznor|A|
stock.Building5|Reznor|A|19,19,Internal Location,stock.Building5|Reznor|A|
stock.Building5|Reznor|A|2,2,Internal Location,stock.Building5|Reznor|A|
stock.Building5|Reznor|A|20,20,Internal Location,stock.Building5|Reznor|A|
stock.Building5|Reznor|A|3,3,Internal Location,stock.Building5|Reznor|A|
stock.Building5|Reznor|A|5,5,Internal Location,stock.Building5|Reznor|A|
stock.Building5|Reznor|A|6,6,Internal Location,stock.Building5|Reznor|A|
stock.Building5|Reznor|A|9,9,Internal Location,stock.Building5|Reznor|A|
stock.Building5|Reznor|B|,B,Internal Location,stock.Building5|Reznor||
stock.Building5|Reznor|B|1,1,Internal Location,stock.Building5|Reznor|B|
stock.Building5|Reznor|B|10,10,Internal Location,stock.Building5|Reznor|B|
stock.Building5|Reznor|B|11,11,Internal Location,stock.Building5|Reznor|B|
stock.Building5|Reznor|B|12,12,Internal Location,stock.Building5|Reznor|B|
stock.Building5|Reznor|B|14,14,Internal Location,stock.Building5|Reznor|B|
stock.Building5|Reznor|B|15,15,Internal Location,stock.Building5|Reznor|B|
stock.Building5|Reznor|B|16,16,Internal Location,stock.Building5|Reznor|B|
stock.Building5|Reznor|B|19,19,Internal Location,stock.Building5|Reznor|B|
stock.Building5|Reznor|B|2,2,Internal Location,stock.Building5|Reznor|B|
stock.Building5|Reznor|B|3,3,Internal Location,stock.Building5|Reznor|B|
stock.Building5|Reznor|B|4,4,Internal Location,stock.Building5|Reznor|B|
stock.Building5|Reznor|B|6,6,Internal Location,stock.Building5|Reznor|B|
stock.Building5|Reznor|B|7,7,Internal Location,stock.Building5|Reznor|B|
stock.Building5|Reznor|B|8,8,Internal Location,stock.Building5|Reznor|B|
stock.Building5|Reznor|B|9,9,Internal Location,stock.Building5|Reznor|B|
stock.Building5|Reznor|C|,C,Internal Location,stock.Building5|Reznor||
stock.Building5|Reznor|C|10,10,Internal Location,stock.Building5|Reznor|C|
stock.Building5|Reznor|C|12,12,Internal Location,stock.Building5|Reznor|C|
stock.Building5|Reznor|C|15,15,Internal Location,stock.Building5|Reznor|C|
stock.Building5|Reznor|C|16,16,Internal Location,stock.Building5|Reznor|C|
stock.Building5|Reznor|C|17,17,Internal Location,stock.Building5|Reznor|C|
stock.Building5|Reznor|C|18,18,Internal Location,stock.Building5|Reznor|C|
stock.Building5|Reznor|C|19,19,Internal Location,stock.Building5|Reznor|C|
stock.Building5|Reznor|C|2,2,Internal Location,stock.Building5|Reznor|C|
stock.Building5|Reznor|C|3,3,Internal Location,stock.Building5|Reznor|C|
stock.Building5|Reznor|C|4,4,Internal Location,stock.Building5|Reznor|C|
stock.Building5|Reznor|C|5,5,Internal Location,stock.Building5|Reznor|C|
stock.Building5|Reznor|C|6,6,Internal Location,stock.Building5|Reznor|C|
stock.Building5|Reznor|C|7,7,Internal Location,stock.Building5|Reznor|C|
stock.Building5|Reznor|C|8,8,Internal Location,stock.Building5|Reznor|C|
stock.Building5|Reznor|C|9,9,Internal Location,stock.Building5|Reznor|C|
stock.Building5|Reznor|D|,D,Internal Location,stock.Building5|Reznor||
stock.Building5|Reznor|D|1,1,Internal Location,stock.Building5|Reznor|D|
stock.Building5|Reznor|D|10,10,Internal Location,stock.Building5|Reznor|D|
stock.Building5|Reznor|D|11,11,Internal Location,stock.Building5|Reznor|D|
stock.Building5|Reznor|D|12,12,Internal Location,stock.Building5|Reznor|D|
stock.Building5|Reznor|D|13,13,Internal Location,stock.Building5|Reznor|D|
stock.Building5|Reznor|D|14,14,Internal Location,stock.Building5|Reznor|D|
stock.Building5|Reznor|D|15,15,Internal Location,stock.Building5|Reznor|D|
stock.Building5|Reznor|D|16,16,Internal Location,stock.Building5|Reznor|D|
stock.Building5|Reznor|D|17,17,Internal Location,stock.Building5|Reznor|D|
stock.Building5|Reznor|D|2,2,Internal Location,stock.Building5|Reznor|D|
stock.Building5|Reznor|D|20,20,Internal Location,stock.Building5|Reznor|D|
stock.Building5|Reznor|D|3,3,Internal Location,stock.Building5|Reznor|D|
stock.Building5|Reznor|D|4,4,Internal Location,stock.Building5|Reznor|D|
stock.Building5|Reznor|D|5,5,Internal Location,stock.Building5|Reznor|D|
stock.Building5|Reznor|D|6,6,Internal Location,stock.Building5|Reznor|D|
stock.Building5|Reznor|D|7,7,Internal Location,stock.Building5|Reznor|D|
stock.Building5|Reznor|D|8,8,Internal Location,stock.Building5|Reznor|D|
stock.Building5|Reznor|D|9,9,Internal Location,stock.Building5|Reznor|D|
stock.Building5|Reznor|E|,E,Internal Location,stock.Building5|Reznor||
stock.Building5|Reznor|E|1,1,Internal Location,stock.Building5|Reznor|E|
stock.Building5|Reznor|E|10,10,Internal Location,stock.Building5|Reznor|E|
stock.Building5|Reznor|E|11,11,Internal Location,stock.Building5|Reznor|E|
stock.Building5|Reznor|E|12,12,Internal Location,stock.Building5|Reznor|E|
stock.Building5|Reznor|E|13,13,Internal Location,stock.Building5|Reznor|E|
stock.Building5|Reznor|E|14,14,Internal Location,stock.Building5|Reznor|E|
stock.Building5|Reznor|E|18,18,Internal Location,stock.Building5|Reznor|E|
stock.Building5|Reznor|E|19,19,Internal Location,stock.Building5|Reznor|E|
stock.Building5|Reznor|E|2,2,Internal Location,stock.Building5|Reznor|E|
stock.Building5|Reznor|E|3,3,Internal Location,stock.Building5|Reznor|E|
stock.Building5|Reznor|E|4,4,Internal Location,stock.Building5|Reznor|E|
stock.Building5|Reznor|E|5,5,Internal Location,stock.Building5|Reznor|E|
stock.Building5|Reznor|E|6,6,Internal Location,stock.Building5|Reznor|E|
stock.Building5|Reznor|E|7,7,Internal Location,stock.Building5|Reznor|E|
stock.Building5|Reznor|E|8,8,Internal Location,stock.Building5|Reznor|E|
stock.Building5|Reznor|E|9,9,Internal Location,stock.Building5|Reznor|E|
stock.Building5|Reznor|F|,F,Internal Location,stock.Building5|Reznor||
stock.Building5|Reznor|F|1,1,Internal Location,stock.Building5|Reznor|F|
stock.Building5|Reznor|F|10,10,Internal Location,stock.Building5|Reznor|F|
stock.Building5|Reznor|F|11,11,Internal Location,stock.Building5|Reznor|F|
stock.Building5|Reznor|F|13,13,Internal Location,stock.Building5|Reznor|F|
stock.Building5|Reznor|F|14,14,Internal Location,stock.Building5|Reznor|F|
stock.Building5|Reznor|F|16,16,Internal Location,stock.Building5|Reznor|F|
stock.Building5|Reznor|F|17,17,Internal Location,stock.Building5|Reznor|F|
stock.Building5|Reznor|F|18,18,Internal Location,stock.Building5|Reznor|F|
stock.Building5|Reznor|F|2,2,Internal Location,stock.Building5|Reznor|F|
stock.Building5|Reznor|F|20,20,Internal Location,stock.Building5|Reznor|F|
stock.Building5|Reznor|F|3,3,Internal Location,stock.Building5|Reznor|F|
stock.Building5|Reznor|F|4,4,Internal Location,stock.Building5|Reznor|F|
stock.Building5|Reznor|F|5,5,Internal Location,stock.Building5|Reznor|F|
stock.Building5|Reznor|F|6,6,Internal Location,stock.Building5|Reznor|F|
stock.Building5|Reznor|F|7,7,Internal Location,stock.Building5|Reznor|F|
stock.Building5|Reznor|F|8,8,Internal Location,stock.Building5|Reznor|F|
stock.Building5|Reznor|F|9,9,Internal Location,stock.Building5|Reznor|F|
stock.Building5|Reznor|G|,G,Internal Location,stock.Building5|Reznor||
stock.Building5|Reznor|G|1,1,Internal Location,stock.Building5|Reznor|G|
stock.Building5|Reznor|G|10,10,Internal Location,stock.Building5|Reznor|G|
stock.Building5|Reznor|G|11,11,Internal Location,stock.Building5|Reznor|G|
stock.Building5|Reznor|G|12,12,Internal Location,stock.Building5|Reznor|G|
stock.Building5|Reznor|G|13,13,Internal Location,stock.Building5|Reznor|G|
stock.Building5|Reznor|G|14,14,Internal Location,stock.Building5|Reznor|G|
stock.Building5|Reznor|G|15,15,Internal Location,stock.Building5|Reznor|G|
stock.Building5|Reznor|G|16,16,Internal Location,stock.Building5|Reznor|G|
stock.Building5|Reznor|G|17,17,Internal Location,stock.Building5|Reznor|G|
stock.Building5|Reznor|G|18,18,Internal Location,stock.Building5|Reznor|G|
stock.Building5|Reznor|G|19,19,Internal Location,stock.Building5|Reznor|G|
stock.Building5|Reznor|G|2,2,Internal Location,stock.Building5|Reznor|G|
stock.Building5|Reznor|G|20,20,Internal Location,stock.Building5|Reznor|G|
stock.Building5|Reznor|G|3,3,Internal Location,stock.Building5|Reznor|G|
stock.Building5|Reznor|G|4,4,Internal Location,stock.Building5|Reznor|G|
stock.Building5|Reznor|G|5,5,Internal Location,stock.Building5|Reznor|G|
stock.Building5|Reznor|G|6,6,Internal Location,stock.Building5|Reznor|G|
stock.Building5|Reznor|G|7,7,Internal Location,stock.Building5|Reznor|G|
stock.Building5|Reznor|G|8,8,Internal Location,stock.Building5|Reznor|G|
stock.Building5|Reznor|G|9,9,Internal Location,stock.Building5|Reznor|G|
stock.Building5|Slant_High||,Slant High,Internal Location,stock.Building5|||
stock.Building5|Slant_High|A|,A,Internal Location,stock.Building5|Slant_High||
stock.Building5|Slant_High|A|10,10,Internal Location,stock.Building5|Slant_High|A|
